ID;Name;Reference;Brand;Categories;Price;Short desc.;Features;Images URL;Quantity;Tax ID
35;Profil aluminiowy narożny do taśm LED dł. 1 m osłona mleczna Inspire;83810615;INSPIRE;Ledy>Produkty>Oświetlenie;29,99 ;Białe kątowe profile o długości 1 metra dodadzą dekoracyjnego charakteru instalacji listwowej. Pozwalą na wykończenie projektu oświetlenia listwowego. Profil zapewnia jednorodne i rozproszone oświetlenie w zależności od wybranej taśmy. Profil narożny ma tę szczególną cechę, że dopasowuje się do kształtu miejsca montażu, wtapiając się w ścianę lub meble.;Wysokość (w mm): 16>Długość (w mm): 1000>Głębokość (w mm): 16>Typ instalacji: Do mocowania>Materiał wykonania: Aluminium>Kolor: Biały>Rodzina kolorów: Biały>Ilość sztuk w opakowaniu: 1>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276007267372>Numer referencyjny: 83810615>Cena: 29,99zł /szt;http://localhost/src_img/35/1.jpg>http://localhost/src_img/35/2.jpg>http://localhost/src_img/35/3.jpg>http://localhost/src_img/35/4.jpg>http://localhost/src_img/35/5.jpg>http://localhost/src_img/35/6.jpg>http://localhost/src_img/35/7.jpg;50;1
36;Profil aluminiowy do taśm LED dł. 2 m osłona mleczna Inspire;83810610;INSPIRE;Ledy>Produkty>Oświetlenie;34,99 ;Białe profile o długości 2 metrów idealnie nadają się do nadania dekoracyjnego charakteru instalacji listwowej. Umożliwiają wykończenie projektu oświetlenia listwowego. Profil zapewnia także jednorodne i rozproszone oświetlenie w zależności od wybranej taśmy.;Wysokość (w mm): 16>Długość (w mm): 2000>Głębokość (w mm): 8>Typ instalacji: Do mocowania>Materiał wykonania: Aluminium>Kolor: Biały>Rodzina kolorów: Biały>Ilość sztuk w opakowaniu: 1>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276007267327>Numer referencyjny: 83810610>Cena: 34,99zł /szt;http://localhost/src_img/36/1.jpg>http://localhost/src_img/36/2.jpg>http://localhost/src_img/36/3.jpg>http://localhost/src_img/36/4.jpg>http://localhost/src_img/36/5.jpg>http://localhost/src_img/36/6.jpg>http://localhost/src_img/36/7.jpg;50;1
37;Profil aluminiowy do taśm LED dł. 1 m osłona mleczna Inspire;83810608;INSPIRE;Ledy>Produkty>Oświetlenie;22,99 ;Profile o długości 1 metra w kolorze białym idealnie nadają się do nadania dekoracyjnego charakteru instalacji listwowej.  Umożliwiają wykończenie projektu oświetlenia listwowego. Profil zapewnia także jednorodne i rozproszone oświetlenie w zależności od wybranej taśmy.;Wysokość (w mm): 8>Długość (w mm): 1000>Głębokość (w mm): 8>Typ instalacji: Do mocowania>Materiał wykonania: Aluminium>Kolor: Biały>Rodzina kolorów: Biały>Ilość sztuk w opakowaniu: 1>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276007267303>Numer referencyjny: 83810608>Cena: 22,99zł /szt;http://localhost/src_img/37/1.jpg>http://localhost/src_img/37/2.jpg>http://localhost/src_img/37/3.jpg>http://localhost/src_img/37/4.jpg>http://localhost/src_img/37/5.jpg>http://localhost/src_img/37/6.jpg>http://localhost/src_img/37/7.jpg;50;1
38;Taśma LED zestaw 5 m 175 lm/0.5 m RGBW Inspire;83700006;INSPIRE;Ledy>Produkty>Oświetlenie;119 ;Taśmy LED „Movaled” to  5-metrowy zestaw samoprzylepny który można dostosować w zależności od preferencji: funkcjonalne białe oświetlenie 4000 K lub oświetlenie wielokolorowe. Dzięki dołączonemu pilotowi zdalnego sterowania można stworzyć własną atmosferę! Taśmę można zginać w celu umieszczenia w narożnikach. Jasna taśma świetlna (350 lumenów na metr) może być przycinana co 10 cm. Zestaw sprzedawany jest z transformatorem i zasilaczem, 2 złączami i 1 pilotem.;Źródło światła w zestawie: Tak>Długość (w m): 5>Klasa szczelności (IP + IK): IP20 >Strumień świetlny (w lumenach): 175LM/0.5M>Zmiana kolorów: Tak>Barwa światła: Od białego ciepłego do białego zimnego>Zmiana barwy światła: Tak>Klasa ochronności: 2: urządzenie elektryczne z podwójną izolacją>Szerokość (w cm): 1.2>Materiał wykonania: Tworzywo sztuczne>Przeznaczenie: hol>Typ instalacji: Do przyklejenia>Możliwość ściemniania: Tak>Zasilanie: Sieć zasilająca>Zapłon: Pilot>Kubatura ochrony: Objętość całkowita>Pobór mocy (w W): 15>Napięcie (w V): 12>Pilot na wyposażeniu: Tak>Transformator w zestawie: Tak>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276007237528>Numer referencyjny: 83700006>Cena: 119zł /szt;http://localhost/src_img/38/1.jpg>http://localhost/src_img/38/2.jpg>http://localhost/src_img/38/3.jpg>http://localhost/src_img/38/4.jpg>http://localhost/src_img/38/5.jpg>http://localhost/src_img/38/6.jpg>http://localhost/src_img/38/7.jpg>http://localhost/src_img/38/8.jpg>http://localhost/src_img/38/9.jpg>http://localhost/src_img/38/10.jpg>http://localhost/src_img/38/11.jpg>http://localhost/src_img/38/12.jpg>http://localhost/src_img/38/13.jpg>http://localhost/src_img/38/14.jpg;50;1
39;Profil aluminiowy narożny do taśm LED dł. 1 m osłona mleczna Inspire;83810616;INSPIRE;Ledy>Produkty>Oświetlenie;29,99 ;Srebrny kątowy profil o długości 1 metra idealnie nada dekoracyjnego charakteru instalacji listwowej. Pozwala na wykończenie projektu oświetlenia listwowego. Profil zapewnia jednorodne i rozproszone oświetlenie w zależności od wybranej taśmy. Profil narożny ma tę szczególną cechę, że dopasowuje się do kształtu miejsca montażu, wtapiając się w ścianę lub meble.;Wysokość (w mm): 16>Długość (w mm): 1000>Głębokość (w mm): 16>Typ instalacji: Do mocowania>Materiał wykonania: Aluminium>Kolor: Srebrny>Rodzina kolorów: Szary / srebrny>Ilość sztuk w opakowaniu: 1>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276007267389>Numer referencyjny: 83810616>Cena: 29,99zł /szt;http://localhost/src_img/39/1.jpg>http://localhost/src_img/39/2.jpg>http://localhost/src_img/39/3.jpg>http://localhost/src_img/39/4.jpg>http://localhost/src_img/39/5.jpg>http://localhost/src_img/39/6.jpg>http://localhost/src_img/39/7.jpg;50;1
40;Zestaw taśma LED IP20 5 m RGB Inspire;83705131;INSPIRE;Ledy>Produkty>Oświetlenie;99 ;Taśma Flex LED to 5-metrowa samoprzylepna taśma, którą łatwo zamontować w wybranym pomieszczeniu. Dzięki dołączonemu pilotowi można zmieniać kolor, tworzyć nastrój za pomocą 15 kolorów, 4 zaprogramowanych scenariuszy, a także zmieniać natężenie światła. Taśmę można przycinać co 10 cm. Zestaw ten sprzedawany jest z transformatorem, pilotem i przełącznikiem.;Źródło światła w zestawie: Tak>Długość (w m): 5>Klasa szczelności (IP + IK): IP20 >Strumień świetlny (w lumenach): RGB 4.8W/M>Zmiana kolorów: Tak>Barwa światła: RGB różnokolorowy>Zmiana barwy światła: Tak>Klasa ochronności: 2: urządzenie elektryczne z podwójną izolacją>Szerokość (w cm): 1>Materiał wykonania: Tworzywo sztuczne>Przeznaczenie: Do wszystkich pomieszczeń oprócz łazienki>Typ instalacji: Do przyklejenia>Możliwość ściemniania: Tak>Zasilanie: Sieć zasilająca>Zapłon: Pilot>wyłącznik>Kubatura ochrony: Objętość całkowita>Pobór mocy (w W): 24>Napięcie (w V): 12>Pilot na wyposażeniu: Tak>Transformator w zestawie: Tak>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276007257960>Numer referencyjny: 83705131>Cena: 99zł /szt;http://localhost/src_img/40/1.jpg>http://localhost/src_img/40/2.jpg;50;1
41;Taśma LED zewnętrzna IP65 RGBW 400 lm/m 2 m INSPIRE;82260894;INSPIRE;Ledy>Produkty>Oświetlenie;59,99 ;.;Źródło światła w zestawie: Tak>Długość (w m): 2>Klasa szczelności (IP + IK): IP65 >Strumień świetlny (w lumenach): 400>Zmiana kolorów: Tak>Barwa światła: RGB różnokolorowy>Zmiana barwy światła: Tak>Klasa ochronności: 2: urządzenie elektryczne z podwójną izolacją>Szerokość (w cm): 1.57>Materiał wykonania: Tworzywo sztuczne>Przeznaczenie: Do każdego rodzaju pomieszczeń>Typ instalacji: Do mocowania>Możliwość ściemniania: Tak>Zasilanie: Sieć zasilająca>Zapłon: Pilot>Kubatura ochrony: 2>Pobór mocy (w W): 18>Napięcie (w V): 230>Pilot na wyposażeniu: Nie>Transformator w zestawie: Nie>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276000701149>Numer referencyjny: 82260894>Cena: 59,99zł /szt;http://localhost/src_img/41/1.jpg>http://localhost/src_img/41/2.jpg>http://localhost/src_img/41/3.jpg>http://localhost/src_img/41/4.jpg>http://localhost/src_img/41/5.jpg>http://localhost/src_img/41/6.jpg>http://localhost/src_img/41/7.jpg>http://localhost/src_img/41/8.jpg>http://localhost/src_img/41/9.jpg;50;1
42;Taśma LED zewnętrzna IP65 400 lm/m 5 m INSPIRE;82260888;INSPIRE;Ledy>Produkty>Oświetlenie;69,88 ;.;Źródło światła w zestawie: Nie>Długość (w m): 5>Klasa szczelności (IP + IK): IP65 >Strumień świetlny (w lumenach): 400>Zmiana kolorów: Nie>Barwa światła: Neutralna biel>Zmiana barwy światła: Nie>Klasa ochronności: 2: urządzenie elektryczne z podwójną izolacją>Szerokość (w cm): 1.04>Materiał wykonania: Tworzywo sztuczne>Przeznaczenie: Do każdego rodzaju pomieszczeń>Typ instalacji: Do mocowania>Możliwość ściemniania: Nie>Zasilanie: Sieć zasilająca>Zapłon: Włącznik pojedynczy>Kubatura ochrony: 2>Pobór mocy (w W): 45>Napięcie (w V): 230>Pilot na wyposażeniu: Nie>Transformator w zestawie: Nie>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276000701088>Numer referencyjny: 82260888>Cena: 69,88zł /szt;http://localhost/src_img/42/1.jpg>http://localhost/src_img/42/2.jpg>http://localhost/src_img/42/3.jpg>http://localhost/src_img/42/4.jpg;50;1
43;Taśma LED zewnętrzna IP65 RGBW 400 lm/m 5 m INSPIRE;82260896;INSPIRE;Ledy>Produkty>Oświetlenie;139 ;.;Źródło światła w zestawie: Tak>Długość (w m): 5>Klasa szczelności (IP + IK): IP65 >Strumień świetlny (w lumenach): 400>Zmiana kolorów: Tak>Barwa światła: RGB różnokolorowy>Zmiana barwy światła: Tak>Klasa ochronności: 2: urządzenie elektryczne z podwójną izolacją>Szerokość (w cm): 1.57>Materiał wykonania: Tworzywo sztuczne>Przeznaczenie: Do każdego rodzaju pomieszczeń>Typ instalacji: Do mocowania>Możliwość ściemniania: Tak>Zasilanie: Sieć zasilająca>Zapłon: Pilot>Kubatura ochrony: 2>Pobór mocy (w W): 45>Napięcie (w V): 230>Pilot na wyposażeniu: Nie>Transformator w zestawie: Nie>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276000701156>Numer referencyjny: 82260896>Cena: 139zł /szt;http://localhost/src_img/43/1.jpg>http://localhost/src_img/43/2.jpg>http://localhost/src_img/43/3.jpg>http://localhost/src_img/43/4.jpg>http://localhost/src_img/43/5.jpg>http://localhost/src_img/43/6.jpg>http://localhost/src_img/43/7.jpg>http://localhost/src_img/43/8.jpg>http://localhost/src_img/43/9.jpg;50;1
44;Taśma LED zewnętrzna IP65 ściemnialna 400 lm/m 5 m INSPIRE;82260892;INSPIRE;Ledy>Produkty>Oświetlenie;98,88 ;.;Źródło światła w zestawie: Tak>Długość (w m): 5>Klasa szczelności (IP + IK): IP65 >Strumień świetlny (w lumenach): 400>Zmiana kolorów: Tak>Barwa światła: Od białego ciepłego do białego zimnego>Zmiana barwy światła: Tak>Klasa ochronności: 2: urządzenie elektryczne z podwójną izolacją>Szerokość (w cm): 1.57>Materiał wykonania: Tworzywo sztuczne>Przeznaczenie: Do każdego rodzaju pomieszczeń>Typ instalacji: Do mocowania>Możliwość ściemniania: Tak>Zasilanie: Sieć zasilająca>Zapłon: Pilot>Kubatura ochrony: 2>Pobór mocy (w W): 45>Napięcie (w V): 230>Pilot na wyposażeniu: Nie>Transformator w zestawie: Nie>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276000701132>Numer referencyjny: 82260892>Cena: 98,88zł /szt;http://localhost/src_img/44/1.jpg>http://localhost/src_img/44/2.jpg>http://localhost/src_img/44/3.jpg>http://localhost/src_img/44/4.jpg>http://localhost/src_img/44/5.jpg;50;1
45;Taśma LED zewnętrzna IP65 400 lm/m 2 m INSPIRE;82260886;INSPIRE;Ledy>Produkty>Oświetlenie;29,88 ;.;Źródło światła w zestawie: Nie>Długość (w m): 2>Klasa szczelności (IP + IK): IP65 >Strumień świetlny (w lumenach): 400>Zmiana kolorów: Nie>Barwa światła: Neutralna biel>Zmiana barwy światła: Nie>Klasa ochronności: 2: urządzenie elektryczne z podwójną izolacją>Szerokość (w cm): 1.04>Materiał wykonania: Tworzywo sztuczne>Przeznaczenie: Do każdego rodzaju pomieszczeń>Typ instalacji: Do mocowania>Możliwość ściemniania: Nie>Zasilanie: Sieć zasilająca>Zapłon: Włącznik pojedynczy>Kubatura ochrony: 2>Pobór mocy (w W): 18>Napięcie (w V): 230>Pilot na wyposażeniu: Nie>Transformator w zestawie: Nie>Marka handlowa: INSPIRE>Gwarancja (w latach): 5>Kod EAN: 3276000701071>Numer referencyjny: 82260886>Cena: 29,88zł /szt;http://localhost/src_img/45/1.jpg>http://localhost/src_img/45/2.jpg>http://localhost/src_img/45/3.jpg>http://localhost/src_img/45/4.jpg;50;1
46;Profil aluminiowy do taśm LED TYP C narożny dł. 2 m osłona mleczna EKO-LIGHT;82378955;;Ledy>Produkty>Oświetlenie;63,88 ;Profil aluminiowy C narożny o kącie nachylenia taśmy/listwy LED równym 45 stopni. Jeden z najbardziej minimalistycznych i nowoczesnych projektów. Świetnie nadający się do designerskich połączeń dwóch prostopadłych powierzchni oraz wszędzie tam, gdzie konieczne jest skierowanie światła wychodzącego z profilu pod kątem 45 stopni. W zestawie znajdują się: klosz mleczny, uchwyty montażowe i zaślepki.;Typ instalacji: Do mocowania>Gwarancja (w latach): 2>Kod EAN: 5902693730101>Numer referencyjny: 82378955>Cena: 63,88zł /szt;http://localhost/src_img/46/1.jpg>http://localhost/src_img/46/2.jpg>http://localhost/src_img/46/3.jpg;50;1
47;Profil do taśmy LED PROFILO C SET-FR narożny 1 m + zaślepki KANLUX;44791943;KANLUX;Ledy>Produkty>Oświetlenie;31,88 ;PROFILO C SET-FR, jest profilem do LED-owych taśm o szerokości max 10 mm. To kątowy profil dekoracyjno-oświetleniowy, przeznaczony do oświetlenia meblowego, wnęk, półek oraz do montażu kątowego przy suficie. Wykonany z wysokiej jakości aluminium anodowanego. Konstrukcja profilu, w zależności od upodobań, pozwala uzyskać kąt świecenia 30° lub 60°. Profil ma długość 1 m i posiada w komplecie szybkę szronioną, a także zaślepki, które pozwalają zamknąć profil z dwóch stron, oraz uchwyty montażowe. PROFILO to znakomite zabezpieczenie taśm LED przed mechanicznymi uszkodzeniami, co w znacznej mierze przedłuży ich  żywotność, w porównaniu z zamontowaniem taśmy bezpośrednio do podłoża.;Długość (w mm): 1000>Głębokość (w mm): 16>Typ instalacji: Do przykręcenia>Współczynnik ochrony (IP): 20>Klasa bezpieczeństwa: 3: urządzenie elektryczne zasilane bardzo niskim napięciem>Kubatura ochrony: 2>Materiał wykonania: Aluminium>Kolor: Srebrny>Rodzina kolorów: Szary / srebrny>Nazwa serii: PROFILO C>Marka handlowa: KANLUX>Gwarancja (w latach): 2>Kod EAN: 5905339197528>Numer referencyjny: 44791943>Cena: 31,88zł /szt;http://localhost/src_img/47/1.jpg;50;1
48;Profil do taśmy LED PROFILO B SET-FR 1 m KANLUX;44791922;KANLUX;Ledy>Produkty>Oświetlenie;25,88 ;PROFILO B SET-FR to najmniejszy, nawierzchniowy profil aluminiowy o szerokości 12,2 mm, przeznaczony do najbardziej popularnych taśm LED-owych o szerokości max 8 mm. Wykonany z wysokiej jakości aluminium anodowanego. Wykorzystywany do tworzenia dekoracyjno-oświetleniowych aranżacji. Profil o długości 1 m posiada w komplecie szybkę szronioną, a także zaślepki, które pozwalają zamknąć profil z dwóch stron, oraz uchwyty montażowe. Profil sprawdzi się jako dodatkowe oświetlenie korytarza, schodów a także jako oświetlenie meblowe.  PROFILO to znakomite zabezpieczenie taśm LED przed mechanicznymi uszkodzeniami, co w znacznej mierze przedłuży ich  żywotność, w porównaniu z zamontowaniem taśmy bezpośrednio do podłoża.;Długość (w mm): 1000>Głębokość (w mm): 7>Typ instalacji: Do przykręcenia>Współczynnik ochrony (IP): 20>Klasa bezpieczeństwa: 3: urządzenie elektryczne zasilane bardzo niskim napięciem>Kubatura ochrony: 2>Materiał wykonania: Aluminium>Kolor: Srebrny>Rodzina kolorów: Szary / srebrny>Nazwa serii: PROFILO B>Marka handlowa: KANLUX>Gwarancja (w latach): 2>Kod EAN: 5905339197511>Numer referencyjny: 44791922>Cena: 25,88zł /szt;http://localhost/src_img/48/1.jpg>http://localhost/src_img/48/2.jpg>http://localhost/src_img/48/3.jpg>http://localhost/src_img/48/4.jpg>http://localhost/src_img/48/5.jpg>http://localhost/src_img/48/6.jpg>http://localhost/src_img/48/7.jpg>http://localhost/src_img/48/8.jpg>http://localhost/src_img/48/9.jpg>http://localhost/src_img/48/10.jpg>http://localhost/src_img/48/11.jpg>http://localhost/src_img/48/12.jpg;50;1
49;Profil do taśmy LED PROFILO D SET-FRz zaślepkami 1 m matowy KANLUX;44611021;KANLUX;Ledy>Produkty>Oświetlenie;24,88 ;PROFILO D SET-FR to nawierzchniowy profil aluminiowy o szerokości 20 mm, przeznaczony do najbardziej popularnych taśm LED-owych o szerokości max 10 mm. Wykonany z wysokiej jakości aluminium anodowanego. Wykorzystywany do tworzenia dekoracyjno-oświetleniowych aranżacji. Profil o długości 1 m posiada w komplecie szybkę szronioną, a także zaślepki, które pozwalają zamknąć profil z dwóch stron, oraz uchwyty montażowe. Profil sprawdzi się jako dodatkowe oświetlenie korytarza, schodów a także jako oświetlenie meblowe.  PROFILO to znakomite zabezpieczenie taśm LED przed mechanicznymi uszkodzeniami, co w znacznej mierze przedłuży ich  żywotność, w porównaniu z zamontowaniem taśmy bezpośrednio do podłoża.;Długość (w mm): 1000>Głębokość (w mm): 8>Typ instalacji: Do przykręcenia>Współczynnik ochrony (IP): 20>Klasa bezpieczeństwa: 3: urządzenie elektryczne zasilane bardzo niskim napięciem>Kubatura ochrony: 2>Materiał wykonania: Aluminium>Kolor: Srebrny>Rodzina kolorów: Szary / srebrny>Nazwa serii: PROFILO D>Marka handlowa: KANLUX>Gwarancja (w latach): 2>Kod EAN: 5905339197504>Numer referencyjny: 44611021>Cena: 24,88zł /szt;http://localhost/src_img/49/1.jpg>http://localhost/src_img/49/2.jpg>http://localhost/src_img/49/3.jpg>http://localhost/src_img/49/4.jpg>http://localhost/src_img/49/5.jpg;50;1
50;Taśma LED Taśma 5 m 3250 lm Neutralna biel Sanico;83717612;SANICO;Ledy>Produkty>Oświetlenie;167 ;Taśmy Led COB 24V o barwie 4000K, elastyczna, to doskonałe rozwiązanie w oświetleniu i dekoracji pomieszczeń. Łączą w sobie wysoką wydajność światła przy minimalnym zużyciu energii. Dzięki niewielkim rozmiarom i dużej elestyczności mogą być stosowane praktycznie w każdym miejscu, gdzie utrudniony jest montaż innych źródeł światła.;Długość (w m): 5>Klasa szczelności (IP + IK): IP20 >Strumień świetlny (w lumenach): 3250>Maksymalna moc światła (w W): 33>Barwa światła: Neutralna biel>Zmiana barwy światła: Nie>Materiał wykonania: Tworzywo sztuczne>Typ instalacji: Do przyklejenia>Możliwość ściemniania: Nie>Zasilanie: Sieć zasilająca>Napięcie (w V): 24>Marka handlowa: SANICO>Gwarancja (w latach): 2>Kod EAN: 5901508317674>Numer referencyjny: 83717612>Cena: 167zł /szt;http://localhost/src_img/50/1.jpg>http://localhost/src_img/50/2.jpg>http://localhost/src_img/50/3.jpg>http://localhost/src_img/50/4.jpg;50;1
51;Taśma LED Flex IP20 912 lm 2 m RGB Twinkly;82748631;TWINKLY;Ledy>Produkty>Oświetlenie;399 ;Twinkly Flex to inteligentna, przypominająca neon, elastyczna tuba LED o długości 2 m. Sterowana za pomocą aplikacji i asystentów głosowych. Twinkly Flex można dowolnie kształtować. Podobnie jak wszystkie produkty Twinkly, każdą pojedynczą diodą LED Flex można sterować indywidualnie, co pozwala tworzyć i odtwarzać unikalne efekty, poziomy natężenia i animacje kolorów. Opatentowane narzędzie do mapowania Twinkly wykorzystuje kamerę smartfona do zlokalizowania kształtu i dokładnej pozycji każdego centymetra Twinkly Flex, niezależnie od tego, jak go ułożysz. Wszystkie efekty można w pełni dostosować: jasność, szybkość, intensywność i kolor można modyfikować jednym dotknięciem. Próbnik kolorów pomaga wybrać idealny odcień spośród ponad 16 milionów opcji. Zegar ON/OFF i ogólny ściemniacz uzupełniają panel sterowania, zapewniając nieograniczone możliwości tworzenia idealnej dekoracji świetlnej. Flex można łączyć z innymi urządzeniami Twinkly, aby tworzyć większe, zsynchronizowane instalacje oświetleniowe. Twinkly Flex może być używany w połączeniu z Twinkly Music, małym urządzeniem USB (sprzedawanym oddzielnie). Twinkly Flex współpracuje z asystentem głosowym, takimi jak Hey Google i Amazon Alexa, a także Apple HomeKit, Homey i Razer Chroma™ RGB za pośrednictwem Twinkly Chroma Connector, aby poprawić wrażenia z gry dzięki oszałamiającym efektom świetlnym, które reagują na rozgrywkę. Kompatybilny z Bluetooth® i Wi-Fi. Twinkly Flex ma certyfikat IP20, nadaje się tylko do użytku w pomieszczeniach.;Źródło światła w zestawie: Tak>Długość (w m): 2>Klasa szczelności (IP + IK): IP20 >Strumień świetlny (w lumenach): 912>Zmiana kolorów: Tak>Barwa światła: RGB różnokolorowy>Zmiana barwy światła: Tak>Szerokość (w cm): 18>Materiał wykonania: Metal>Typ instalacji: Do mocowania>Możliwość ściemniania: Tak>Zasilanie: Sieć zasilająca>Zapłon: Pilot>wyłącznik>smartfon>Pobór mocy (w W): 7.7>Napięcie (w V): 220-240>Pilot na wyposażeniu: Tak>Transformator w zestawie: Tak>Marka handlowa: TWINKLY>Gwarancja (w latach): 2>Kod EAN: 8056326677138>Numer referencyjny: 82748631>Cena: 399zł /szt;http://localhost/src_img/51/1.jpg>http://localhost/src_img/51/2.jpg>http://localhost/src_img/51/3.jpg>http://localhost/src_img/51/4.jpg>http://localhost/src_img/51/5.jpg>http://localhost/src_img/51/6.jpg>http://localhost/src_img/51/7.jpg>http://localhost/src_img/51/8.jpg>http://localhost/src_img/51/9.jpg>http://localhost/src_img/51/10.jpg>http://localhost/src_img/51/11.jpg>http://localhost/src_img/51/12.jpg;50;1
